x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,90,80,1280917.415,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,110,80,1204653.159,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,130,80,838385.7593,3
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,150,80,940651.3691,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,10,85,20776.98285,12
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,30,85,4068374.201,7
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,50,85,2043128.514,8
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,70,85,1280816.476,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,90,85,930055.5905,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,110,85,1817922.894,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,130,85,970954.898,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,150,85,838556.353,13
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,10,90,4124323.085,12
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,30,90,2043531.03,12
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,50,90,1510579.896,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,70,90,1510497.145,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,90,90,1190694.86,3
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,110,90,1190378.58,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,130,90,1280617.972,2
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,150,90,995336.9029,2
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,10,95,237236.87,12
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,30,95,4068571.208,12
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,50,95,3258425.479,8
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,70,95,1190904.612,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,90,95,1205215.929,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,110,95,983830.8698,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,130,95,1044123.129,13
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,150,95,839121.8121,13
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,10,99,21099.12044,12
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,30,99,1842482.001,3
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,50,99,2363659.012,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,70,99,1491095.582,13
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,90,99,941507.178,13
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,110,99,1386316.31,4
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,130,99,1044225.2,2
0.735,0.09,0.11,0.8,2.131516,0.393939,5000,150,99,930158.8817,2
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,10,80,21150.07648,7
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,30,80,18424.51968,7
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,50,80,17926.2415,8
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,70,80,17729.81968,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,90,80,17481.49804,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,110,80,17729.81968,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,130,80,17448.78386,2
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,150,80,17472.4492,6
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,10,85,20270.87754,7
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,30,85,18188.21656,12
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,50,85,17966.98649,14
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,70,85,17886.4127,3
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,90,85,17690.76611,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,110,85,17769.258,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,130,85,17734.91381,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,150,85,17520.17244,2
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,10,90,20952.60965,11
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,30,90,18500.4881,7
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,50,90,17966.98649,13
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,70,90,17788.04626,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,90,90,17730.94567,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,110,90,17730.94567,2
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,130,90,17827.48459,3
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,150,90,17537.6936,6
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,10,95,20922.77616,11
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,30,95,18490.37491,7
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,50,95,18306.19898,8
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,70,95,18312.71491,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,90,95,18152.5953,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,110,95,18107.36409,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,130,95,17989.04339,2
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,150,95,17989.04339,6
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,10,99,21267.60266,11
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,30,99,18637.92692,12
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,50,99,18372.05422,13
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,70,99,18216.01164,4
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,90,99,18107.36409,3
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,110,99,18050.90831,3
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,130,99,17989.04339,6
0.735,0.09,0.11,0.8,3.455123,0.393939,6000,150,99,17889.25852,2
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,10,80,21369.94209,11
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,30,80,18694.80289,7
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,50,80,17926.2415,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,70,80,17633.2286,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,90,80,17409.7303,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,110,80,17355.46131,10
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,130,80,17420.13324,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,150,80,17183.53657,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,10,85,21482.80298,11
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,30,85,18590.84291,7
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,50,85,18006.42482,8
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,70,85,17809.08681,8
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,90,85,17729.81968,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,110,85,17615.42157,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,130,85,17672.28217,10
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,150,85,17678.71825,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,10,90,22716.47727,11
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,30,90,18710.64761,8
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,50,90,18209.59196,3
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,70,90,17867.31339,3
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,90,90,17849.31192,10
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,110,90,17769.258,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,130,90,17654.8599,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,150,90,17615.42157,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,10,95,22467.36412,11
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,30,95,18823.78718,8
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,50,95,18319.664,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,70,95,18209.45412,10
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,90,95,18255.44997,6
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,110,95,17950.36899,2
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,130,95,18089.96187,2
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,150,95,17906.61676,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,10,99,22978.15702,11
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,30,99,18650.78414,7
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,50,99,18192.03363,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,70,99,18169.22901,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,90,99,18089.96187,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,110,99,17927.93293,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,130,99,17906.61676,4
0.735,0.09,0.11,0.8,4.369876,0.393939,8000,150,99,17966.98649,10
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,10,80,23228.71759,11
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,30,80,18663.49223,11
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,50,80,17694.6887,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,70,80,17809.08681,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,90,80,17520.17244,2
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,110,80,17568.27611,10
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,130,80,17405.756,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,150,80,17528.05099,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,10,85,23695.6374,11
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,30,85,18590.33565,11
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,50,85,17941.1266,11
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,70,85,17559.22601,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,90,85,17448.78386,3
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,110,85,17503.68388,3
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,130,85,17464.63032,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,150,85,17488.22219,10
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,10,90,23813.16132,7
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,30,90,18331.45771,14
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,50,90,18066.73636,6
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,70,90,17751.5493,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,90,90,17907.53851,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,110,90,17788.04626,2
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,130,90,17788.04626,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,150,90,17633.2286,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,10,95,23587.37703,12
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,30,95,18950.81164,11
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,50,95,18188.21656,2
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,70,95,18209.45412,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,90,95,18028.09696,9
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,110,95,18006.42482,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,130,95,18046.25362,10
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,150,95,17927.93293,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,10,99,23419.4343,11
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,30,99,19247.98155,7
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,50,99,18384.69087,2
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,70,99,18335.50389,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,90,99,17807.92081,4
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,110,99,17985.88389,2
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,130,99,17867.56319,2
0.735,0.09,0.11,0.8,6.1879546,0.393939,10000,150,99,17966.98649,13
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,10,80,23672.07551,11
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,30,80,19428.44018,7
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,50,80,18131.45083,2
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,70,80,17694.6887,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,90,80,17769.258,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,110,80,17460.35835,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,130,80,17448.78386,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,150,80,17433.9532,10
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,10,85,23276.78626,0
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,30,85,18864.73417,7
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,50,85,18354.87167,8
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,70,85,17827.48459,10
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,90,85,17711.72049,3
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,110,85,17598.66433,6
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,130,85,17623.17613,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,150,85,17488.22219,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,10,90,23346.60738,0
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,30,90,19013.34838,11
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,50,90,18105.04881,5
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,70,90,17907.53851,10
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,90,90,17654.8599,3
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,110,90,17751.5493,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,130,90,17672.28217,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,150,90,17769.258,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,10,95,22690.52721,12
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,30,95,19819.04619,11
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,50,95,18374.43833,2
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,70,95,18209.45412,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,90,95,17946.05508,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,110,95,17886.4127,3
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,130,95,18007.09398,10
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,150,95,17886.4127,10
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,10,99,24977.70783,11
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,30,99,19362.58707,7
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,50,99,18374.43833,8
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,70,99,18006.42482,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,90,99,18127.1061,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,110,99,18129.4002,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,130,99,17886.4127,4
0.735,0.09,0.11,0.8,9.659751,0.393939,12000,150,99,18086.47873,10
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,10,80,24723.80363,11
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,30,80,20000.44983,7
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,50,80,18643.22548,6
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,70,80,17448.78386,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,90,80,17816.57489,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,110,80,17528.05099,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,130,80,17327.26531,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,150,80,17301.81254,10
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,10,85,25009.23898,0
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,30,85,20285.26708,7
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,50,85,18528.47073,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,70,85,18065.64646,10
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,90,85,17711.72049,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,110,85,17864.62277,2
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,130,85,17623.17613,3
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,150,85,17433.9532,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,10,90,25412.7727,0
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,30,90,19666.55589,11
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,50,90,18409.43636,5
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,70,90,17948.16587,10
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,90,90,17966.46661,3
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,110,90,17576.36801,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,130,90,17576.36801,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,150,90,17576.36801,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,10,95,24560.70423,12
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,30,95,20271.84834,11
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,50,95,18432.00845,2
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,70,95,18209.45412,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,90,95,18335.50389,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,110,95,18006.42482,3
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,130,95,17867.56319,10
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,150,95,17867.56319,10
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,10,99,24943.46082,11
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,30,99,19709.95264,7
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,50,99,18590.33565,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,70,99,17983.99636,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,90,99,17946.05508,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,110,99,18067.53528,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,130,99,17926.2415,4
0.735,0.09,0.11,0.8,10.65987,0.393939,15000,150,99,17748.9927,10
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,10,80,25690.36553,0
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,30,80,20910.4546,7
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,50,80,18736.61214,6
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,70,80,18171.04225,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,90,80,17538.30455,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,110,80,17425.95592,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,130,80,17241.48976,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,150,80,17042.50831,10
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,10,85,25252.84499,0
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,30,85,20571.37342,7
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,50,85,18832.02894,3
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,70,85,18114.82097,9
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,90,85,17633.2286,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,110,85,17537.6936,2
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,130,85,17443.1973,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,150,85,17349.72272,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,10,90,25591.27092,0
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,30,90,19577.12148,11
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,50,90,19275.03494,5
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,70,90,18114.82097,10
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,90,90,17926.2415,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,110,90,17746.30208,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,130,90,17553.59469,3
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,150,90,17386.67927,3
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,10,95,25624.52066,12
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,30,95,21035.20259,11
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,50,95,18852.7634,7
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,70,95,18628.69104,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,90,95,18009.46025,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,110,95,18135.47534,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,130,95,17828.88879,10
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,150,95,17788.04626,9
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,10,99,25520.25636,11
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,30,99,20843.63331,7
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,50,99,19460.56235,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,70,99,18107.77204,4
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,90,99,18026.109,3
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,110,99,18046.25362,3
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,130,99,17752.65559,3
0.735,0.09,0.11,0.8,11.63954,0.393939,20000,150,99,17693.01321,10
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,10,80,30454.76354,11
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,30,80,21307.78126,7
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,50,80,19920.23721,2
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,70,80,18394.94144,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,90,80,18007.09398,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,110,80,17537.6936,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,130,80,17330.48371,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,150,80,17038.75364,10
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,10,85,30182.99466,0
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,30,85,22324.58755,7
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,50,85,19845.70542,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,70,85,18228.57342,10
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,90,85,17791.77441,3
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,110,85,17738.24419,6
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,130,85,17518.32101,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,150,85,17238.08264,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,10,90,32607.46679,0
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,30,90,23069.2549,0
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,50,90,19852.55012,1
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,70,90,19021.25916,10
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,90,90,18376.13125,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,110,90,17652.09171,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,130,90,17775.45586,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,150,90,17613.79098,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,10,95,32225.38318,12
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,30,95,23647.28309,11
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,50,95,20863.98774,7
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,70,95,18801.55194,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,90,95,18678.9626,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,110,95,17848.21795,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,130,95,17677.87446,10
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,150,95,17775.45586,10
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,10,99,35807.88666,0
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,30,99,23120.15221,7
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,50,99,19801.29094,3
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,70,99,18975.30075,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,90,99,18255.44997,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,110,99,18050.90831,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,130,99,17604.50429,4
0.735,0.09,0.11,0.8,12.59682,0.393939,25000,150,99,17618.23207,10
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,10,80,20756.07528,12
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,30,80,343284.1913,12
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,50,80,1368101.369,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,70,80,1842137.59,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,90,80,1280917.415,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,110,80,1204653.159,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,130,80,838385.7593,3
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,150,80,940651.3691,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,10,85,20776.98285,12
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,30,85,4068374.201,7
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,50,85,2043128.514,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,70,85,1280816.476,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,90,85,930055.5905,3
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,110,85,1817922.894,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,130,85,970954.898,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,150,85,838556.353,13
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,10,90,4124323.085,12
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,30,90,2043531.03,12
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,50,90,1510579.896,4
0.595,0.09,0.13,0.78,2.272727273,0.432564,5000,70,90,1510497.145,4
